date,region,bottle_size_ml,plastic_grade,cashback_bdt,market_recycle_price_bdt_per_kg,user_density_per_km2,awareness_index,distance_to_collection_km,rain_mm,campaign,bottles_sold,return_rate_percent,return_count,gross_recycle_value_bdt,cashback_cost_bdt,net_benefit_bdt
2024-11-11,Rajshahi,500,2,2.37,57.16,8,0.347,2.08,47.8,0,1877,46.56,874,749.37,2071.38,-1322.01
2024-01-10,Dhaka,500,5,2.93,70.82,1329,0.929,1.48,52.3,0,1223,58.62,717,761.67,2100.81,-1339.14
2025-04-28,Rangpur,500,4,1.8,30.2,6,0.638,0.96,85.6,0,5214,33.81,1763,798.64,3173.4,-2374.76
2023-05-29,Chattogram,500,3,1.49,42.04,433,0.461,2.18,107.9,1,831,33.81,281,177.2,418.69,-241.49
2023-12-21,Dhaka,1000,3,3.6,55.16,1273,0.488,4.47,0.0,0,535,53.95,289,478.24,1040.4,-562.16
2025-07-06,Rangpur,1000,4,4.6,37.0,9,0.348,0.89,172.8,0,672,50.65,340,377.4,1564.0,-1186.6
2025-02-02,Chattogram,1000,3,4.51,78.69,159,0.465,1.49,24.2,1,799,65.97,527,1244.09,2376.77,-1132.68
2024-09-15,Dhaka,250,2,3.25,35.79,793,0.767,2.2,226.8,0,1639,47.77,783,210.18,2544.75,-2334.57
2023-11-18,Rajshahi,500,2,3.61,48.18,25,0.757,5.41,0.0,0,5760,49.9,2874,2077.04,10375.14,-8298.1
2024-05-19,Rajshahi,500,3,3.58,72.64,14,0.524,1.94,104.1,0,2132,48.47,1033,1125.56,3698.14,-2572.58
2024-08-23,Barishal,1500,5,4.46,24.8,9,0.943,0.46,240.2,0,1356,62.7,850,948.6,3791.0,-2842.4
2024-09-15,Dhaka,250,2,1.24,69.24,1930,0.672,1.08,185.1,0,998,38.79,387,200.97,479.88,-278.91
2024-06-20,Khulna,1500,2,4.55,54.26,50,0.653,5.67,300.0,0,3681,46.3,1704,4160.66,7753.2,-3592.54
2023-11-21,Chattogram,1000,3,3.91,21.91,143,0.854,1.47,10.6,0,754,62.37,470,308.93,1837.7,-1528.77
2023-11-15,Dhaka,1000,4,1.99,74.17,1370,0.275,1.33,24.5,1,535,45.59,244,542.92,485.56,57.36
2024-06-10,Rangpur,500,2,1.25,22.35,8,0.433,0.82,157.8,0,874,18.61,163,54.65,203.75,-149.1
2023-07-03,Barishal,1000,2,1.54,50.91,6,0.705,2.38,171.1,0,1115,27.83,310,473.46,477.4,-3.94
2023-05-21,Chattogram,1000,3,3.62,22.94,181,0.686,1.02,105.0,0,2444,42.03,1027,706.78,3717.74,-3010.96
2023-06-11,Rajshahi,1000,3,4.79,24.27,13,0.263,2.71,165.4,1,2853,47.11,1344,978.57,6437.76,-5459.19
2024-04-19,Dhaka,500,1,2.67,73.23,1217,0.737,1.13,47.1,0,2346,57.53,1350,1482.91,3604.5,-2121.59
2025-01-04,Rangpur,1000,1,2.9,65.95,6,0.692,0.68,0.0,0,340,55.4,188,371.96,545.2,-173.24
2023-10-14,Dhaka,1000,3,5.67,31.82,1140,0.757,3.53,73.8,0,1633,63.55,1038,990.87,5885.46,-4894.59
2023-03-04,Dhaka,250,3,2.07,57.23,1435,0.318,1.14,79.2,0,1677,31.6,530,227.49,1097.1,-869.61
2023-11-23,Rajshahi,500,5,1.52,67.68,51,0.237,0.64,17.9,1,2154,41.54,895,908.6,1360.4,-451.8
2024-08-06,Rajshahi,2000,3,2.72,73.38,44,0.919,1.41,269.0,0,560,53.09,297,1307.63,807.84,499.79
2023-02-18,Rajshahi,250,1,4.73,48.1,22,0.088,2.88,56.0,0,1207,42.45,512,184.7,2421.76,-2237.06
2023-12-08,Dhaka,500,3,4.13,73.85,1076,0.816,0.35,8.5,1,1184,74.38,881,975.93,3638.53,-2662.6
2024-11-19,Chattogram,500,3,3.08,50.47,174,0.543,0.71,58.5,0,3036,55.09,1673,1266.54,5152.84,-3886.3
2024-08-07,Khulna,1000,2,5.82,61.29,23,0.283,2.53,212.9,0,1654,67.56,1117,2053.83,6500.94,-4447.11
2024-03-06,Dhaka,250,5,4.67,78.74,440,0.619,0.38,79.8,1,1000,74.67,747,441.14,3488.49,-3047.35
2025-03-25,Rangpur,1000,4,1.31,34.16,6,0.463,1.19,63.6,1,449,39.38,177,181.39,231.87,-50.48
2023-07-22,Dhaka,250,2,4.72,30.11,2116,0.722,0.3,140.9,0,625,64.42,403,91.01,1902.16,-1811.15
2024-07-15,Khulna,250,2,1.12,40.52,85,0.921,1.04,234.9,1,2415,42.65,1030,313.02,1153.6,-840.58
2023-09-14,Sylhet,1000,1,4.25,29.86,30,0.686,2.45,173.6,0,341,45.39,155,138.85,658.75,-519.9
2024-06-03,Chattogram,500,2,2.05,37.05,267,0.141,5.19,172.4,0,409,20.05,82,45.57,168.1,-122.53
2025-05-24,Sylhet,2000,3,4.48,64.58,23,0.633,0.54,124.6,0,2765,62.32,1723,6676.28,7719.04,-1042.76
2024-09-02,Rangpur,250,3,2.55,48.65,8,0.226,1.04,181.3,0,2533,32.56,825,301.02,2103.75,-1802.73
2024-01-03,Dhaka,500,5,5.37,42.5,806,0.849,1.76,128.4,0,623,78.02,486,309.83,2609.82,-2299.99
2023-06-07,Mymensingh,250,1,2.68,42.12,9,0.093,2.2,159.0,0,1330,27.37,364,114.99,975.52,-860.53
2025-03-03,Rajshahi,500,3,4.1,31.67,25,0.159,3.02,65.2,1,4460,44.05,1965,933.47,8056.5,-7123.03
2024-04-18,Chattogram,2000,4,2.43,46.84,174,0.86,1.9,51.9,0,1664,57.3,953,2678.31,2315.79,362.52
2025-03-04,Khulna,1500,3,5.59,57.48,54,0.332,0.87,46.8,0,2073,70.85,1469,3799.72,8211.71,-4411.99
2024-02-12,Chattogram,250,1,4.9,28.35,209,0.858,1.01,46.2,1,4585,72.88,3342,710.59,16375.8,-15665.21
2024-01-30,Barishal,1000,2,2.22,78.37,23,0.813,0.44,58.3,0,5790,44.17,2557,6011.76,5676.54,335.22
2023-11-06,Barishal,1000,3,5.74,46.6,16,0.366,1.02,14.7,0,1638,69.89,1145,1600.71,6572.3,-4971.59
2024-09-26,Rangpur,500,5,2.79,76.88,9,0.678,2.03,181.7,1,4403,48.68,2143,2471.31,5978.97,-3507.66
2023-07-09,Mymensingh,250,5,4.26,28.08,7,0.479,2.29,188.5,0,2998,42.93,1287,271.04,5482.62,-5211.58
2025-06-25,Barishal,1500,5,4.71,66.03,11,0.884,1.23,231.7,0,1156,62.05,717,2130.46,3377.07,-1246.61
2023-10-02,Sylhet,2000,4,1.11,57.06,29,0.232,6.54,55.8,0,2110,23.16,489,1674.14,542.79,1131.35
2024-12-05,Chattogram,2000,3,5.79,69.2,226,0.472,0.59,37.1,0,459,80.06,367,1523.78,2124.93,-601.15
2024-04-09,Rajshahi,1000,5,2.72,56.04,26,0.68,1.69,97.3,0,2420,48.48,1173,1972.05,3190.56,-1218.51
2023-10-12,Dhaka,1000,5,1.95,77.77,1193,0.876,1.94,96.4,0,1110,41.87,465,1084.89,906.75,178.14
2024-09-13,Barishal,500,3,5.25,57.62,8,0.134,0.76,183.0,1,916,66.04,605,522.9,3176.25,-2653.35
2025-06-23,Khulna,500,2,4.51,67.08,56,0.609,1.01,220.9,0,3303,61.6,2035,2047.62,9177.85,-7130.23
2024-08-30,Dhaka,250,3,1.43,72.65,914,0.18,0.52,152.2,0,786,30.66,241,131.31,344.63,-213.32
2024-04-07,Dhaka,1000,2,1.59,62.88,848,0.587,1.85,73.1,0,2087,47.69,995,1876.97,1582.05,294.92
2024-09-25,Chattogram,1000,1,4.58,51.45,142,0.28,0.26,156.4,0,3089,50.93,1573,2427.93,7204.34,-4776.41
2023-09-07,Rajshahi,1500,5,1.37,36.37,17,0.242,3.11,153.6,0,1167,23.98,280,458.26,383.6,74.66
2024-11-20,Khulna,1500,5,5.59,71.27,35,0.761,0.91,34.7,0,1820,80.26,1461,4685.65,8166.99,-3481.34
2024-03-04,Sylhet,1500,2,4.71,48.83,47,0.413,4.28,119.7,0,943,52.76,498,1094.28,2345.58,-1251.3
2024-02-25,Khulna,2000,3,2.68,57.24,40,0.066,1.18,0.0,0,841,34.94,294,1009.71,787.92,221.79
2024-11-06,Sylhet,500,4,2.81,24.75,37,0.187,5.13,66.8,0,1372,21.08,289,107.29,812.09,-704.8
2025-05-30,Dhaka,1000,3,3.53,49.84,534,0.617,1.92,66.7,0,14766,55.77,8235,12312.97,29069.55,-16756.58
2024-02-23,Dhaka,1000,3,2.8,61.89,1480,0.958,1.09,0.0,0,5693,57.66,3283,6095.55,9192.4,-3096.85
2023-12-02,Rajshahi,500,4,4.92,55.04,26,0.113,1.13,3.5,0,1113,59.47,662,546.55,3257.04,-2710.49
2023-07-24,Khulna,2000,4,5.87,46.91,25,0.155,2.67,218.3,0,1472,59.5,876,2465.59,5142.12,-2676.53
2025-06-11,Dhaka,1500,5,3.92,33.41,775,0.507,1.52,138.5,0,1210,63.62,770,1157.66,3018.4,-1860.74
2025-05-14,Chattogram,250,3,3.23,38.58,170,0.456,1.6,160.2,0,648,50.39,327,94.62,1056.21,-961.59
2023-03-04,Dhaka,250,2,2.11,62.04,1013,0.749,1.03,85.6,0,959,48.08,461,214.5,972.71,-758.21
2023-05-21,Rajshahi,1000,5,4.27,33.45,15,0.816,1.64,12.1,0,1152,70.66,814,816.85,3475.78,-2658.93
2023-06-17,Chattogram,1000,1,4.43,57.3,201,0.854,2.2,138.5,0,285,62.98,179,307.7,792.97,-485.27
2023-08-16,Sylhet,1500,4,4.43,55.38,39,0.518,2.29,213.0,0,1310,55.18,723,1801.79,3202.89,-1401.1
2023-09-24,Rangpur,500,2,1.13,78.23,7,0.779,1.24,121.7,0,2677,44.51,1192,1398.75,1346.96,51.79
2023-10-01,Chattogram,250,3,5.5,23.65,250,0.458,2.84,106.5,0,6275,54.45,3417,606.09,18793.5,-18187.41
2024-03-30,Mymensingh,500,3,2.69,26.49,14,0.53,0.58,33.2,0,2351,35.43,833,330.99,2240.77,-1909.78
2024-11-13,Rajshahi,250,2,4.72,50.37,6,0.395,1.13,44.7,0,864,56.03,484,182.84,2284.48,-2101.64
2025-03-18,Sylhet,250,5,4.8,51.63,21,0.871,4.2,132.7,0,810,61.78,500,193.61,2400.0,-2206.39
2023-02-06,Sylhet,1500,1,4.25,22.4,44,0.312,1.97,45.1,0,1536,52.48,806,812.45,3425.5,-2613.05
2023-05-15,Sylhet,500,4,2.97,69.55,21,0.628,1.76,114.1,0,1674,43.82,734,765.75,2179.98,-1414.23
2023-01-20,Rajshahi,500,4,4.04,49.68,13,0.536,2.08,59.1,0,1497,53.18,796,593.18,3215.84,-2622.66
2023-05-28,Khulna,250,3,1.2,40.8,67,0.2,0.91,34.4,1,3677,25.98,955,292.23,1146.0,-853.77
2023-02-28,Dhaka,500,4,4.81,39.13,1169,0.399,0.53,0.0,0,2208,64.95,1434,841.69,6897.54,-6055.85
2024-01-06,Dhaka,1500,2,1.5,71.68,1969,0.755,0.8,0.0,0,2282,56.71,1294,4173.93,1941.0,2232.93
2025-02-20,Chattogram,1000,4,2.98,31.8,184,0.563,6.23,42.4,1,2062,44.99,928,885.31,2765.44,-1880.13
2025-04-29,Chattogram,1000,3,1.52,29.63,359,0.471,2.87,76.0,1,1009,31.44,317,281.78,481.84,-200.06
2024-08-05,Chattogram,500,3,5.19,32.79,155,0.775,0.23,140.1,0,515,58.91,303,149.03,1572.57,-1423.54
2023-01-27,Dhaka,500,3,3.75,57.5,393,0.212,7.01,43.4,0,1490,38.25,570,491.63,2137.5,-1645.87
2024-12-06,Barishal,1000,3,4.45,68.66,17,0.928,3.09,94.3,0,1033,62.83,649,1336.81,2888.05,-1551.24
2024-04-22,Rangpur,500,5,4.41,39.86,11,0.811,1.31,107.6,0,2557,61.17,1564,935.12,6897.24,-5962.12
2023-09-27,Mymensingh,1500,2,5.21,30.41,17,0.392,3.78,234.9,0,1085,42.71,463,633.59,2412.23,-1778.64
2023-06-27,Khulna,500,3,1.66,32.55,41,0.555,1.24,164.6,0,3683,32.47,1196,583.95,1985.36,-1401.41
2024-02-08,Barishal,1000,2,4.3,57.15,24,0.69,0.77,37.0,0,2566,53.02,1360,2331.72,5848.0,-3516.28
2025-03-19,Rangpur,250,4,3.88,34.76,12,0.557,1.11,92.8,0,5248,51.81,2719,708.84,10549.72,-9840.88
2023-01-15,Khulna,1000,1,1.15,72.64,62,0.583,3.83,63.8,0,4918,28.51,1402,3055.24,1612.3,1442.94
2023-10-20,Chattogram,1500,3,2.01,26.23,233,0.834,2.21,18.7,0,2736,48.18,1318,1555.7,2649.18,-1093.48
2024-10-04,Mymensingh,1000,2,2.34,21.94,7,0.325,0.93,140.1,1,733,43.27,317,208.65,741.78,-533.13
2024-07-30,Rajshahi,1000,3,1.36,25.3,20,0.241,2.81,189.4,0,1199,7.21,86,65.27,116.96,-51.69
2024-01-07,Khulna,2000,4,2.77,70.74,51,0.373,2.07,82.2,0,999,49.59,495,2100.98,1371.15,729.83
2025-01-20,Dhaka,1000,4,1.14,59.07,2479,0.518,0.49,72.2,1,1767,51.6,912,1616.16,1039.68,576.48
2024-04-21,Dhaka,500,4,3.77,77.46,1222,0.401,3.33,0.0,0,2243,59.98,1345,1562.76,5070.65,-3507.89
2025-04-08,Rangpur,500,3,2.06,40.18,5,0.75,1.39,93.3,0,1312,37.05,486,292.91,1001.16,-708.25
2025-05-28,Sylhet,1000,4,2.44,32.76,36,0.257,1.53,99.7,0,2484,41.61,1034,1016.22,2522.96,-1506.74
2024-02-19,Chattogram,1000,3,5.55,53.72,367,0.448,2.63,21.3,0,1031,64.77,668,1076.55,3707.4,-2630.85
2024-03-15,Dhaka,500,5,3.51,52.27,2177,0.292,0.28,80.4,0,327,49.5,162,127.02,568.62,-441.6
2023-03-30,Rajshahi,500,3,2.35,55.46,19,0.613,0.97,44.8,1,1906,49.92,951,791.14,2234.85,-1443.71
2023-03-26,Rajshahi,2000,3,3.99,40.85,18,0.313,1.31,73.8,0,1346,51.28,690,1691.19,2753.1,-1061.91
2024-05-17,Dhaka,250,2,2.01,20.35,625,0.211,2.14,66.8,1,1786,40.22,718,109.58,1443.18,-1333.6
2024-02-22,Rangpur,500,3,1.37,22.1,7,0.6,0.81,9.3,0,2825,29.75,840,278.46,1150.8,-872.34
2024-08-20,Dhaka,250,2,1.1,59.83,1307,0.769,0.79,165.4,1,1391,44.23,615,275.97,676.5,-400.53
2024-05-01,Chattogram,1500,4,5.76,51.4,120,0.336,4.55,0.0,0,696,59.49,414,957.58,2384.64,-1427.06
2023-07-31,Sylhet,250,3,4.62,69.26,68,0.402,1.75,159.2,0,1081,62.58,676,351.15,3123.12,-2771.97
2024-10-29,Chattogram,1000,5,5.0,38.02,192,0.477,1.01,43.6,0,4408,69.4,3059,3489.1,15295.0,-11805.9
2024-09-18,Rangpur,250,1,5.9,68.93,9,0.52,1.86,146.7,1,2223,58.99,1311,677.75,7734.9,-7057.15
2025-01-04,Barishal,1000,2,5.66,45.53,15,0.308,0.72,0.0,0,3695,71.77,2652,3622.37,15010.32,-11387.95
2023-12-17,Barishal,1500,4,4.68,25.8,21,0.703,3.61,20.7,0,1167,59.34,692,803.41,3238.56,-2435.15
2025-02-20,Dhaka,500,3,4.47,78.67,1223,0.28,2.49,0.0,0,2735,61.51,1682,1984.84,7518.54,-5533.7
2023-08-05,Dhaka,1000,3,2.68,50.72,717,0.397,1.26,144.0,1,3219,59.24,1907,2901.69,5110.76,-2209.07
2024-12-22,Chattogram,500,4,1.52,57.77,262,0.462,1.85,34.9,1,558,34.57,193,167.24,293.36,-126.12
2023-04-17,Rajshahi,500,3,3.87,60.25,31,0.479,0.98,145.1,0,2011,53.98,1086,981.47,4202.82,-3221.35
2024-11-21,Barishal,1500,2,3.88,41.74,9,0.525,4.2,35.3,0,1877,45.53,855,1605.95,3317.4,-1711.45
2024-01-27,Rangpur,500,4,5.76,64.85,12,0.803,1.23,72.9,0,719,70.55,507,493.18,2920.32,-2427.14
2023-02-02,Barishal,1000,1,3.21,72.22,14,0.402,4.02,26.1,0,723,48.87,353,764.81,1133.13,-368.32
2023-05-21,Mymensingh,500,4,4.45,43.23,14,0.786,1.2,179.0,0,6828,54.65,3732,2420.02,16607.4,-14187.38
2025-05-12,Barishal,500,1,3.87,59.42,10,0.534,1.94,35.1,0,1843,48.62,896,798.6,3467.52,-2668.92
2024-10-14,Chattogram,500,3,1.88,65.43,203,0.553,1.62,0.3,0,3962,44.81,1775,1742.07,3337.0,-1594.93
2024-01-04,Chattogram,1000,1,3.96,31.41,264,0.694,1.18,65.8,0,2743,62.62,1718,1618.87,6803.28,-5184.41
2023-09-16,Sylhet,1000,4,3.7,39.96,25,0.828,1.53,209.4,1,1696,57.96,983,1178.42,3637.1,-2458.68
2023-12-23,Dhaka,1000,1,3.47,26.53,743,0.869,2.49,0.0,1,804,66.04,531,422.62,1842.57,-1419.95
2024-07-26,Dhaka,500,4,3.57,56.13,731,0.556,2.91,174.1,0,2578,59.18,1526,1284.82,5447.82,-4163.0
2025-04-05,Rajshahi,250,3,1.82,68.06,22,0.724,1.17,151.8,0,1646,48.5,798,407.34,1452.36,-1045.02
2025-02-02,Rangpur,1000,1,3.32,56.65,11,0.306,1.11,65.7,0,1834,50.65,929,1578.84,3084.28,-1505.44
2024-08-03,Dhaka,1500,4,4.03,30.79,1070,0.944,0.99,118.3,1,1981,78.06,1546,2142.06,6230.38,-4088.32
2023-11-16,Barishal,250,3,3.45,52.78,27,0.255,2.52,0.0,0,2097,48.4,1015,401.79,3501.75,-3099.96
2024-04-25,Rangpur,1000,2,3.44,70.1,4,0.35,1.41,144.7,0,2395,39.05,935,1966.3,3216.4,-1250.1
2024-06-06,Khulna,500,1,1.39,38.16,52,0.705,0.47,146.0,0,867,35.24,306,175.15,425.34,-250.19
2024-04-27,Dhaka,1000,3,1.95,69.96,526,0.276,0.25,118.7,0,2676,44.16,1182,2480.78,2304.9,175.88
2023-12-11,Dhaka,1500,1,2.6,67.08,1054,0.234,0.87,58.4,0,2735,48.75,1333,4023.79,3465.8,557.99
2024-07-02,Barishal,1500,1,3.1,21.3,14,0.598,2.5,179.0,0,1891,34.1,645,618.23,1999.5,-1381.27
2023-10-25,Barishal,1000,2,3.97,34.37,12,0.585,2.72,50.0,0,2497,52.93,1322,1363.11,5248.34,-3885.23
2023-08-28,Rangpur,500,3,5.32,52.58,4,0.236,2.11,239.6,0,4492,57.21,2570,2026.96,13672.4,-11645.44
2024-09-18,Rajshahi,1500,3,1.8,63.06,19,0.28,4.21,90.3,0,2960,29.95,887,2517.04,1596.6,920.44
2023-01-31,Dhaka,1000,1,1.08,72.83,1100,0.839,0.95,73.8,0,732,38.33,281,613.96,303.48,310.48
2024-06-03,Dhaka,250,5,3.25,58.46,1574,0.321,2.55,167.0,0,1122,42.91,481,210.89,1563.25,-1352.36
2025-01-28,Barishal,1000,4,3.16,42.82,7,0.125,1.45,0.0,0,1432,44.4,636,817.01,2009.76,-1192.75
2025-04-20,Dhaka,1500,2,3.76,31.08,1956,0.366,2.55,75.1,0,1082,50.87,550,769.23,2068.0,-1298.77
2023-07-20,Chattogram,1500,2,5.17,65.6,81,0.458,0.45,225.1,0,619,57.7,357,1053.86,1845.69,-791.83
2024-09-25,Khulna,250,5,5.01,32.41,26,0.482,1.39,130.1,1,3161,66.16,2091,508.27,10475.91,-9967.64
2023-08-23,Dhaka,1000,3,1.5,61.73,1179,0.554,1.73,193.3,0,940,31.58,297,550.01,445.5,104.51
2024-12-18,Dhaka,1500,3,5.67,30.87,1244,0.547,0.66,53.9,0,3858,69.07,2665,3702.08,15110.55,-11408.47
2025-01-27,Khulna,500,3,1.55,25.46,82,0.667,1.92,22.0,1,527,34.49,182,69.51,282.1,-212.59
2023-11-23,Chattogram,1000,4,4.17,35.07,239,0.623,4.38,0.0,0,2821,47.7,1346,1416.13,5612.82,-4196.69
2024-08-17,Dhaka,1000,2,4.36,37.1,1055,0.918,0.45,147.1,1,2977,61.63,1835,2042.36,8000.6,-5958.24
2024-04-19,Barishal,500,4,4.4,58.83,16,0.664,2.31,151.2,0,1923,49.7,956,843.62,4206.4,-3362.78
2025-04-24,Rangpur,250,4,2.33,29.65,3,0.55,1.49,117.7,0,1367,37.24,509,113.19,1185.97,-1072.78
2024-04-21,Chattogram,1000,3,2.65,75.82,148,0.271,0.12,104.0,0,1622,47.91,777,1767.36,2059.05,-291.69
2023-04-02,Barishal,1500,4,3.74,53.26,8,0.578,2.01,165.2,0,1657,49.6,822,1970.09,3074.28,-1104.19
2023-05-01,Chattogram,1000,2,2.0,49.46,324,0.736,2.57,48.5,0,2260,40.63,918,1362.13,1836.0,-473.87
2024-03-30,Rajshahi,1000,3,1.1,46.08,33,0.264,1.44,79.3,0,1442,26.31,379,523.93,416.9,107.03
2023-03-19,Rangpur,500,3,3.81,54.0,19,0.052,2.48,81.9,0,1599,37.54,600,486.0,2286.0,-1800.0
2024-11-29,Barishal,500,3,3.33,21.35,16,0.769,1.34,79.5,0,2070,45.06,933,298.79,3106.89,-2808.1
2023-08-03,Rangpur,1000,2,4.28,79.41,12,0.354,2.6,114.6,1,1665,58.71,978,2329.89,4185.84,-1855.95
2023-12-02,Dhaka,500,3,1.73,53.45,1141,0.646,0.82,33.3,1,878,56.48,496,397.67,858.08,-460.41
2025-02-21,Dhaka,1500,2,5.2,22.11,900,0.784,3.1,29.9,0,943,63.7,601,597.96,3125.2,-2527.24
2023-08-28,Rangpur,250,2,1.73,55.4,5,0.355,2.85,213.0,0,1551,24.05,373,154.98,645.29,-490.31
2025-05-20,Chattogram,500,2,5.46,46.22,139,0.607,3.03,62.6,0,487,59.94,292,202.44,1594.32,-1391.88
2024-11-01,Chattogram,500,4,3.25,21.44,128,0.327,0.21,78.6,0,1479,48.76,721,231.87,2343.25,-2111.38
2023-12-09,Barishal,1500,1,3.75,75.47,18,0.094,3.49,46.2,0,1844,55.42,1022,3470.87,3832.5,-361.63
2023-01-17,Rangpur,500,3,5.48,20.63,7,0.245,0.75,0.0,0,1534,62.82,964,298.31,5282.72,-4984.41
2024-11-20,Rangpur,250,2,2.5,54.67,6,0.745,1.66,53.1,0,2252,46.07,1037,425.2,2592.5,-2167.3
2025-04-23,Chattogram,500,1,1.91,77.71,98,0.224,1.95,75.2,0,1885,36.49,688,801.97,1314.08,-512.11
2023-07-28,Rangpur,1500,3,3.23,34.26,6,0.552,1.19,199.6,1,2973,50.33,1496,2306.38,4832.08,-2525.7
2024-09-30,Dhaka,500,2,2.22,35.25,980,0.423,2.12,132.6,1,1828,40.34,737,389.69,1636.14,-1246.45
2023-07-06,Dhaka,500,3,3.64,20.03,594,0.665,2.16,169.2,0,6336,43.26,2741,823.53,9977.24,-9153.71
2025-01-03,Sylhet,250,3,2.38,23.98,87,0.656,1.8,70.8,0,1671,39.67,663,119.24,1577.94,-1458.7
2024-03-04,Dhaka,1000,5,5.32,22.69,643,0.596,5.38,136.2,1,2788,64.12,1788,1217.09,9512.16,-8295.07
2023-05-07,Chattogram,250,5,4.04,69.36,351,0.295,2.83,97.6,0,1437,51.55,741,385.47,2993.64,-2608.17
2024-05-29,Sylhet,500,3,1.0,70.2,28,0.253,1.03,70.6,0,1677,30.28,508,534.92,508.0,26.92
2023-07-17,Chattogram,500,4,5.03,63.6,176,0.838,1.98,158.1,1,843,77.07,650,620.1,3269.5,-2649.4
2024-03-30,Dhaka,1000,1,2.65,41.16,995,0.63,1.53,52.0,0,1524,50.05,763,942.15,2021.95,-1079.8
2023-03-04,Chattogram,1000,3,2.6,69.28,223,0.479,0.73,51.9,1,915,53.78,492,1022.57,1279.2,-256.63
2024-09-18,Khulna,1000,4,2.92,52.39,49,0.102,3.02,146.1,0,3654,36.42,1331,2091.93,3886.52,-1794.59
2024-09-18,Khulna,1500,2,4.15,38.26,30,0.555,3.38,176.6,1,1858,49.69,923,1589.13,3830.45,-2241.32
2023-05-01,Barishal,2000,1,3.21,46.24,16,0.541,1.37,56.6,0,2438,40.39,985,2732.78,3161.85,-429.07
2023-07-09,Barishal,500,2,4.14,23.95,12,0.534,3.45,202.1,0,482,39.43,190,68.26,786.6,-718.34
2023-12-21,Khulna,1000,3,1.73,76.69,26,0.861,1.21,44.4,0,524,47.59,249,572.87,430.77,142.1
2025-07-15,Rangpur,1000,3,5.85,57.15,7,0.358,1.52,223.9,0,1310,53.22,697,1195.01,4077.45,-2882.44
2024-06-24,Dhaka,1500,3,4.65,63.87,1940,0.394,1.55,202.6,0,605,61.45,372,1069.18,1729.8,-660.62
2024-08-18,Chattogram,500,3,2.25,60.6,242,0.134,2.79,213.5,0,226,30.09,68,61.81,153.0,-91.19
2024-02-24,Rangpur,1000,3,4.62,60.06,9,0.143,2.07,0.0,0,2865,58.11,1665,3000.0,7692.3,-4692.3
2024-05-20,Chattogram,500,4,3.88,21.04,189,1.0,1.69,99.6,1,2052,67.08,1376,434.27,5338.88,-4904.61
2024-12-25,Mymensingh,1500,2,1.55,51.52,11,0.429,1.67,40.0,0,937,27.12,254,588.87,393.7,195.17
2025-06-07,Khulna,500,4,1.89,69.3,48,0.493,1.7,101.0,0,1783,39.97,713,741.16,1347.57,-606.41
2023-11-27,Barishal,500,3,1.21,22.67,12,0.472,4.06,27.8,1,5918,27.79,1645,559.38,1990.45,-1431.07
2024-09-21,Khulna,500,4,5.05,77.37,53,0.646,2.88,139.8,0,854,65.8,562,652.23,2838.1,-2185.87
2025-04-06,Khulna,500,4,3.76,45.45,51,0.716,1.97,19.1,0,3100,61.72,1913,1304.19,7192.88,-5888.69
2023-10-26,Chattogram,1000,3,2.58,37.39,137,0.7,2.95,67.6,0,1189,40.73,484,542.9,1248.72,-705.82
2023-04-07,Barishal,250,2,1.63,51.91,16,0.278,2.53,54.6,0,1062,25.18,267,103.95,435.21,-331.26
2024-10-15,Rajshahi,500,3,3.42,68.07,13,0.303,0.94,49.9,0,680,48.82,332,338.99,1135.44,-796.45
2023-04-13,Mymensingh,1500,5,3.63,48.49,9,0.788,1.98,22.5,0,1807,56.7,1025,2236.6,3720.75,-1484.15
2024-04-04,Chattogram,500,3,4.51,58.71,219,0.684,2.69,151.1,1,2876,54.84,1577,1388.79,7112.27,-5723.48
2023-02-10,Dhaka,1000,1,5.85,49.99,1219,0.134,0.81,0.0,0,2033,73.2,1488,2231.55,8704.8,-6473.25
2024-11-27,Chattogram,250,1,3.17,57.88,283,0.423,2.07,16.5,0,1405,36.11,507,220.09,1607.19,-1387.1
2025-03-09,Sylhet,500,5,3.03,28.28,12,0.51,1.79,107.3,1,1039,50.92,529,224.4,1602.87,-1378.47
2023-12-24,Rangpur,1500,1,2.85,22.32,12,0.671,1.61,69.1,0,5493,36.53,2007,2015.83,5719.95,-3704.12
2024-03-10,Chattogram,1000,1,5.13,28.21,261,0.747,1.92,35.9,0,1106,60.79,672,568.71,3447.36,-2878.65
2024-05-26,Sylhet,500,3,1.78,37.15,22,0.068,1.78,71.3,0,1100,29.49,324,180.55,576.72,-396.17
2023-02-16,Chattogram,2000,5,2.72,35.2,201,0.662,2.18,52.1,0,547,56.63,310,654.72,843.2,-188.48
2024-12-20,Sylhet,1500,3,4.62,56.91,32,0.144,0.86,41.9,0,5575,59.34,3308,8471.62,15282.96,-6811.34
2023-01-10,Rangpur,2000,3,1.08,47.35,2,0.293,1.76,45.2,1,499,32.34,161,457.4,173.88,283.52
2024-09-29,Dhaka,500,3,2.45,22.33,666,0.753,1.03,132.3,0,3181,44.94,1430,478.98,3503.5,-3024.52
2025-05-06,Khulna,500,1,4.21,22.09,71,0.592,1.15,47.0,0,2488,59.57,1482,491.06,6239.22,-5748.16
